day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0100,88101,3,40.811389,-77.877028,4.9
1,00:00:00,0100,88101,3,39.834461,-75.768242,13.9
1,00:00:00,0100,88101,3,40.337328,-76.383447,10.6
1,00:00:00,0100,88101,3,41.215014,-80.484779,9.4
1,00:00:00,0100,88101,3,41.182227,-104.778334,8.0
1,01:00:00,0100,88101,3,40.811389,-77.877028,5.6
1,01:00:00,0100,88101,3,40.337328,-76.383447,10.8
1,01:00:00,0100,88101,3,41.215014,-80.484779,4.7
1,01:00:00,0100,88101,3,39.834461,-75.768242,14.7
1,01:00:00,0100,88101,3,41.182227,-104.778334,8.0
1,02:00:00,0100,88101,3,40.811389,-77.877028,3.5
1,02:00:00,0100,88101,3,39.834461,-75.768242,12.3
1,02:00:00,0100,88101,3,40.337328,-76.383447,7.0
1,02:00:00,0100,88101,3,41.215014,-80.484779,0.8
1,02:00:00,0100,88101,3,41.182227,-104.778334,6.0
1,03:00:00,0100,88101,3,39.834461,-75.768242,6.8
1,03:00:00,0100,88101,3,40.337328,-76.383447,9.3
1,03:00:00,0100,88101,3,41.215014,-80.484779,1.4
1,03:00:00,0100,88101,3,40.811389,-77.877028,2.3
1,03:00:00,0100,88101,3,41.182227,-104.778334,4.0
1,04:00:00,0100,88101,3,40.337328,-76.383447,8.4
1,04:00:00,0100,88101,3,41.215014,-80.484779,6.8
1,04:00:00,0100,88101,3,40.811389,-77.877028,4.1
1,04:00:00,0100,88101,3,39.834461,-75.768242,8.1
1,04:00:00,0100,88101,3,41.182227,-104.778334,10.0
1,05:00:00,0100,88101,3,40.337328,-76.383447,10.9
1,05:00:00,0100,88101,3,40.811389,-77.877028,5.4
1,05:00:00,0100,88101,3,41.215014,-80.484779,10.0
1,05:00:00,0100,88101,3,39.834461,-75.768242,20.5
1,05:00:00,0100,88101,3,41.182227,-104.778334,6.0
1,06:00:00,0100,88101,3,40.337328,-76.383447,9.7
1,06:00:00,0100,88101,3,40.811389,-77.877028,5.8
1,06:00:00,0100,88101,3,39.834461,-75.768242,17.5
1,06:00:00,0100,88101,3,41.215014,-80.484779,15.8
1,06:00:00,0100,88101,3,41.182227,-104.778334,7.0
1,07:00:00,0100,88101,3,41.215014,-80.484779,12.1
1,07:00:00,0100,88101,3,40.811389,-77.877028,7.0
1,07:00:00,0100,88101,3,40.337328,-76.383447,7.9
1,07:00:00,0100,88101,3,39.834461,-75.768242,17.5
1,07:00:00,0100,88101,3,41.182227,-104.778334,9.0
1,08:00:00,0100,88101,3,41.215014,-80.484779,8.2
1,08:00:00,0100,88101,3,40.811389,-77.877028,6.1
1,08:00:00,0100,88101,3,39.834461,-75.768242,15.7
1,08:00:00,0100,88101,3,40.337328,-76.383447,8.6
1,08:00:00,0100,88101,3,41.182227,-104.778334,5.0
1,09:00:00,0100,88101,3,41.215014,-80.484779,4.3
1,09:00:00,0100,88101,3,39.834461,-75.768242,14.2
1,09:00:00,0100,88101,3,40.811389,-77.877028,7.5
1,09:00:00,0100,88101,3,40.337328,-76.383447,7.4
1,09:00:00,0100,88101,3,41.182227,-104.778334,-1.0
1,10:00:00,0100,88101,3,39.834461,-75.768242,13.9
1,10:00:00,0100,88101,3,41.215014,-80.484779,4.9
1,10:00:00,0100,88101,3,40.337328,-76.383447,9.8
1,10:00:00,0100,88101,3,40.811389,-77.877028,5.6
1,10:00:00,0100,88101,3,41.182227,-104.778334,5.0
1,11:00:00,0100,88101,3,41.215014,-80.484779,6.0
1,11:00:00,0100,88101,3,40.337328,-76.383447,8.3
1,11:00:00,0100,88101,3,40.811389,-77.877028,4.5
1,11:00:00,0100,88101,3,39.834461,-75.768242,14.6
1,11:00:00,0100,88101,3,41.182227,-104.778334,5.0
1,12:00:00,0100,88101,3,40.337328,-76.383447,8.2
1,12:00:00,0100,88101,3,41.215014,-80.484779,19.8
1,12:00:00,0100,88101,3,40.811389,-77.877028,7.4
1,12:00:00,0100,88101,3,39.834461,-75.768242,12.7
1,12:00:00,0100,88101,3,41.182227,-104.778334,2.0
1,13:00:00,0100,88101,3,39.834461,-75.768242,13.8
1,13:00:00,0100,88101,3,40.337328,-76.383447,9.4
1,13:00:00,0100,88101,3,41.215014,-80.484779,12.0
