day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,4005,88101,3,33.41123,-111.93471,12.0
1,01:00:00,4005,88101,3,33.41123,-111.93471,11.6
1,02:00:00,4005,88101,3,33.41123,-111.93471,10.8
1,03:00:00,4005,88101,3,33.41123,-111.93471,18.2
1,04:00:00,4005,88101,3,33.41123,-111.93471,18.7
1,05:00:00,4005,88101,3,33.41123,-111.93471,26.4
1,06:00:00,4005,88101,3,33.41123,-111.93471,47.2
1,07:00:00,4005,88101,3,33.41123,-111.93471,8.2
1,08:00:00,4005,88101,3,33.41123,-111.93471,12.1
1,09:00:00,4005,88101,3,33.41123,-111.93471,12.9
1,10:00:00,4005,88101,3,33.41123,-111.93471,11.1
1,11:00:00,4005,88101,3,33.41123,-111.93471,11.9
1,12:00:00,4005,88101,3,33.41123,-111.93471,9.4
1,13:00:00,4005,88101,3,33.41123,-111.93471,10.0
1,14:00:00,4005,88101,3,33.41123,-111.93471,11.4
1,15:00:00,4005,88101,3,33.41123,-111.93471,12.6
1,16:00:00,4005,88101,3,33.41123,-111.93471,7.2
1,17:00:00,4005,88101,3,33.41123,-111.93471,7.5
1,18:00:00,4005,88101,3,33.41123,-111.93471,3.4
1,19:00:00,4005,88101,3,33.41123,-111.93471,9.9
1,20:00:00,4005,88101,3,33.41123,-111.93471,3.9
1,21:00:00,4005,88101,3,33.41123,-111.93471,5.8
1,22:00:00,4005,88101,3,33.41123,-111.93471,8.3
1,23:00:00,4005,88101,3,33.41123,-111.93471,5.4
2,00:00:00,4005,88101,3,33.41123,-111.93471,9.0
2,01:00:00,4005,88101,3,33.41123,-111.93471,10.8
2,02:00:00,4005,88101,3,33.41123,-111.93471,17.1
2,03:00:00,4005,88101,3,33.41123,-111.93471,14.3
2,04:00:00,4005,88101,3,33.41123,-111.93471,23.3
2,05:00:00,4005,88101,3,33.41123,-111.93471,32.6
2,06:00:00,4005,88101,3,33.41123,-111.93471,29.5
2,07:00:00,4005,88101,3,33.41123,-111.93471,24.0
2,08:00:00,4005,88101,3,33.41123,-111.93471,25.6
2,09:00:00,4005,88101,3,33.41123,-111.93471,22.2
2,10:00:00,4005,88101,3,33.41123,-111.93471,20.5
2,11:00:00,4005,88101,3,33.41123,-111.93471,16.4
2,12:00:00,4005,88101,3,33.41123,-111.93471,12.4
2,13:00:00,4005,88101,3,33.41123,-111.93471,9.0
2,14:00:00,4005,88101,3,33.41123,-111.93471,6.4
2,15:00:00,4005,88101,3,33.41123,-111.93471,19.2
2,16:00:00,4005,88101,3,33.41123,-111.93471,9.3
2,17:00:00,4005,88101,3,33.41123,-111.93471,10.1
2,18:00:00,4005,88101,3,33.41123,-111.93471,14.9
2,19:00:00,4005,88101,3,33.41123,-111.93471,7.9
2,20:00:00,4005,88101,3,33.41123,-111.93471,7.8
2,21:00:00,4005,88101,3,33.41123,-111.93471,9.4
2,22:00:00,4005,88101,3,33.41123,-111.93471,7.5
2,23:00:00,4005,88101,3,33.41123,-111.93471,5.9
