day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0540,88101,3,36.141875,-115.078742,1.6
1,01:00:00,0540,88101,3,36.141875,-115.078742,-0.5
1,02:00:00,0540,88101,3,36.141875,-115.078742,-1.7
1,03:00:00,0540,88101,3,36.141875,-115.078742,0.6
1,04:00:00,0540,88101,3,36.141875,-115.078742,3.0
1,05:00:00,0540,88101,3,36.141875,-115.078742,4.3
1,06:00:00,0540,88101,3,36.141875,-115.078742,17.2
1,07:00:00,0540,88101,3,36.141875,-115.078742,11.2
1,08:00:00,0540,88101,3,36.141875,-115.078742,11.3
1,09:00:00,0540,88101,3,36.141875,-115.078742,14.2
1,10:00:00,0540,88101,3,36.141875,-115.078742,20.2
1,11:00:00,0540,88101,3,36.141875,-115.078742,17.8
1,12:00:00,0540,88101,3,36.141875,-115.078742,3.7
1,13:00:00,0540,88101,3,36.141875,-115.078742,4.5
1,14:00:00,0540,88101,3,36.141875,-115.078742,4.6
1,15:00:00,0540,88101,3,36.141875,-115.078742,7.5
1,16:00:00,0540,88101,3,36.141875,-115.078742,10.8
1,17:00:00,0540,88101,3,36.141875,-115.078742,9.1
1,18:00:00,0540,88101,3,36.141875,-115.078742,5.2
1,19:00:00,0540,88101,3,36.141875,-115.078742,2.5
1,20:00:00,0540,88101,3,36.141875,-115.078742,1.7
1,21:00:00,0540,88101,3,36.141875,-115.078742,2.6
1,22:00:00,0540,88101,3,36.141875,-115.078742,2.5
1,23:00:00,0540,88101,3,36.141875,-115.078742,1.2
2,00:00:00,0540,88101,3,36.141875,-115.078742,7.1
2,01:00:00,0540,88101,3,36.141875,-115.078742,12.9
2,02:00:00,0540,88101,3,36.141875,-115.078742,8.7
2,03:00:00,0540,88101,3,36.141875,-115.078742,16.9
2,04:00:00,0540,88101,3,36.141875,-115.078742,31.1
2,05:00:00,0540,88101,3,36.141875,-115.078742,36.8
2,06:00:00,0540,88101,3,36.141875,-115.078742,51.9
2,07:00:00,0540,88101,3,36.141875,-115.078742,37.4
2,08:00:00,0540,88101,3,36.141875,-115.078742,35.9
2,09:00:00,0540,88101,3,36.141875,-115.078742,40.7
2,10:00:00,0540,88101,3,36.141875,-115.078742,40.2
2,11:00:00,0540,88101,3,36.141875,-115.078742,31.0
2,12:00:00,0540,88101,3,36.141875,-115.078742,24.5
2,13:00:00,0540,88101,3,36.141875,-115.078742,19.5
2,14:00:00,0540,88101,3,36.141875,-115.078742,12.9
