day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0132,88101,3,43.55764,-103.48386,-1.2
1,01:00:00,0132,88101,3,43.55764,-103.48386,-0.5
1,02:00:00,0132,88101,3,43.55764,-103.48386,0.9
1,03:00:00,0132,88101,3,43.55764,-103.48386,0.4
1,04:00:00,0132,88101,3,43.55764,-103.48386,-1.2
1,05:00:00,0132,88101,3,43.55764,-103.48386,-2.5
1,06:00:00,0132,88101,3,43.55764,-103.48386,2.8
1,07:00:00,0132,88101,3,43.55764,-103.48386,2.1
1,08:00:00,0132,88101,3,43.55764,-103.48386,1.6
1,09:00:00,0132,88101,3,43.55764,-103.48386,2.8
1,10:00:00,0132,88101,3,43.55764,-103.48386,1.8
1,11:00:00,0132,88101,3,43.55764,-103.48386,-0.3
1,12:00:00,0132,88101,3,43.55764,-103.48386,-0.8
1,13:00:00,0132,88101,3,43.55764,-103.48386,0.4
1,14:00:00,0132,88101,3,43.55764,-103.48386,-1.0
1,15:00:00,0132,88101,3,43.55764,-103.48386,-0.2
1,16:00:00,0132,88101,3,43.55764,-103.48386,1.4
1,17:00:00,0132,88101,3,43.55764,-103.48386,0.4
1,18:00:00,0132,88101,3,43.55764,-103.48386,1.9
1,19:00:00,0132,88101,3,43.55764,-103.48386,1.8
1,20:00:00,0132,88101,3,43.55764,-103.48386,-1.5
1,21:00:00,0132,88101,3,43.55764,-103.48386,-2.5
1,22:00:00,0132,88101,3,43.55764,-103.48386,0.4
1,23:00:00,0132,88101,3,43.55764,-103.48386,0.9
2,00:00:00,0132,88101,3,43.55764,-103.48386,-1.0
2,01:00:00,0132,88101,3,43.55764,-103.48386,0.6
2,02:00:00,0132,88101,3,43.55764,-103.48386,2.5
2,03:00:00,0132,88101,3,43.55764,-103.48386,-1.0
2,04:00:00,0132,88101,3,43.55764,-103.48386,-1.0
2,05:00:00,0132,88101,3,43.55764,-103.48386,1.3
2,06:00:00,0132,88101,3,43.55764,-103.48386,2.3
2,07:00:00,0132,88101,3,43.55764,-103.48386,3.0
2,08:00:00,0132,88101,3,43.55764,-103.48386,2.1
2,09:00:00,0132,88101,3,43.55764,-103.48386,0.8
2,10:00:00,0132,88101,3,43.55764,-103.48386,0.1
2,11:00:00,0132,88101,3,43.55764,-103.48386,2.6
2,12:00:00,0132,88101,3,43.55764,-103.48386,1.6
2,13:00:00,0132,88101,3,43.55764,-103.48386,-2.0
2,14:00:00,0132,88101,3,43.55764,-103.48386,-0.5
2,15:00:00,0132,88101,3,43.55764,-103.48386,1.6
2,16:00:00,0132,88101,3,43.55764,-103.48386,0.0
2,17:00:00,0132,88101,3,43.55764,-103.48386,-0.3
2,18:00:00,0132,88101,3,43.55764,-103.48386,2.1
2,19:00:00,0132,88101,3,43.55764,-103.48386,2.6
2,20:00:00,0132,88101,3,43.55764,-103.48386,1.8
2,21:00:00,0132,88101,3,43.55764,-103.48386,2.1
2,22:00:00,0132,88101,3,43.55764,-103.48386,0.4
3,00:00:00,0132,88101,3,43.55764,-103.48386,-1.2
3,01:00:00,0132,88101,3,43.55764,-103.48386,-0.3
3,02:00:00,0132,88101,3,43.55764,-103.48386,-0.5
3,03:00:00,0132,88101,3,43.55764,-103.48386,-1.0
3,04:00:00,0132,88101,3,43.55764,-103.48386,2.1
3,05:00:00,0132,88101,3,43.55764,-103.48386,2.3
3,06:00:00,0132,88101,3,43.55764,-103.48386,-0.8
3,07:00:00,0132,88101,3,43.55764,-103.48386,0.0
3,08:00:00,0132,88101,3,43.55764,-103.48386,0.0
3,09:00:00,0132,88101,3,43.55764,-103.48386,-0.7
3,10:00:00,0132,88101,3,43.55764,-103.48386,2.6
3,11:00:00,0132,88101,3,43.55764,-103.48386,2.1
