day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0025,88101,3,40.628056,-75.341111,6.0
1,00:00:00,0025,88101,3,37.59088,-77.46925,9.4
1,00:00:00,0025,88101,1,20.869627,-156.493626,5.0
1,01:00:00,0025,88101,3,40.628056,-75.341111,4.1
1,01:00:00,0025,88101,3,37.59088,-77.46925,15.7
1,01:00:00,0025,88101,1,20.869627,-156.493626,4.0
1,02:00:00,0025,88101,3,37.59088,-77.46925,8.7
1,02:00:00,0025,88101,3,40.628056,-75.341111,7.7
1,02:00:00,0025,88101,1,20.869627,-156.493626,3.0
1,03:00:00,0025,88101,3,37.59088,-77.46925,7.8
1,03:00:00,0025,88101,3,40.628056,-75.341111,6.7
1,03:00:00,0025,88101,1,20.869627,-156.493626,4.0
1,04:00:00,0025,88101,3,40.628056,-75.341111,2.0
1,04:00:00,0025,88101,3,37.59088,-77.46925,15.7
1,04:00:00,0025,88101,1,20.869627,-156.493626,8.0
1,05:00:00,0025,88101,3,37.59088,-77.46925,18.1
1,05:00:00,0025,88101,3,40.628056,-75.341111,34.0
1,05:00:00,0025,88101,1,20.869627,-156.493626,21.0
1,06:00:00,0025,88101,3,37.59088,-77.46925,16.8
1,06:00:00,0025,88101,3,40.628056,-75.341111,33.7
1,06:00:00,0025,88101,1,20.869627,-156.493626,49.0
1,07:00:00,0025,88101,3,37.59088,-77.46925,5.6
1,07:00:00,0025,88101,3,40.628056,-75.341111,18.5
1,07:00:00,0025,88101,1,20.869627,-156.493626,44.0
1,08:00:00,0025,88101,3,37.59088,-77.46925,11.1
1,08:00:00,0025,88101,3,40.628056,-75.341111,26.2
1,08:00:00,0025,88101,1,20.869627,-156.493626,61.0
1,09:00:00,0025,88101,3,40.628056,-75.341111,18.9
1,09:00:00,0025,88101,3,37.59088,-77.46925,9.3
1,09:00:00,0025,88101,1,20.869627,-156.493626,65.0
1,10:00:00,0025,88101,3,37.59088,-77.46925,6.6
1,10:00:00,0025,88101,3,40.628056,-75.341111,17.4
1,11:00:00,0025,88101,3,40.628056,-75.341111,18.7
1,11:00:00,0025,88101,3,37.59088,-77.46925,5.2
1,12:00:00,0025,88101,3,37.59088,-77.46925,4.7
1,12:00:00,0025,88101,3,40.628056,-75.341111,20.6
1,13:00:00,0025,88101,3,37.59088,-77.46925,5.0
1,13:00:00,0025,88101,3,40.628056,-75.341111,12.4
1,14:00:00,0025,88101,3,37.59088,-77.46925,0.4
1,14:00:00,0025,88101,3,40.628056,-75.341111,11.9
