day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0080,88101,3,47.568236,-122.308628,6.0
1,01:00:00,0080,88101,3,47.568236,-122.308628,3.8
1,02:00:00,0080,88101,3,47.568236,-122.308628,3.1
1,03:00:00,0080,88101,3,47.568236,-122.308628,4.3
1,04:00:00,0080,88101,3,47.568236,-122.308628,4.9
1,05:00:00,0080,88101,3,47.568236,-122.308628,9.9
1,06:00:00,0080,88101,3,47.568236,-122.308628,13.9
1,07:00:00,0080,88101,3,47.568236,-122.308628,13.0
1,08:00:00,0080,88101,3,47.568236,-122.308628,15.5
1,09:00:00,0080,88101,3,47.568236,-122.308628,15.8
1,10:00:00,0080,88101,3,47.568236,-122.308628,13.2
1,11:00:00,0080,88101,3,47.568236,-122.308628,17.4
1,12:00:00,0080,88101,3,47.568236,-122.308628,15.3
1,13:00:00,0080,88101,3,47.568236,-122.308628,18.1
1,14:00:00,0080,88101,3,47.568236,-122.308628,19.6
1,15:00:00,0080,88101,3,47.568236,-122.308628,12.9
1,16:00:00,0080,88101,3,47.568236,-122.308628,7.2
1,17:00:00,0080,88101,3,47.568236,-122.308628,4.4
1,18:00:00,0080,88101,3,47.568236,-122.308628,12.6
1,19:00:00,0080,88101,3,47.568236,-122.308628,16.0
1,20:00:00,0080,88101,3,47.568236,-122.308628,10.0
1,21:00:00,0080,88101,3,47.568236,-122.308628,5.7
1,22:00:00,0080,88101,3,47.568236,-122.308628,7.2
1,23:00:00,0080,88101,3,47.568236,-122.308628,8.5
2,00:00:00,0080,88101,3,47.568236,-122.308628,9.9
2,01:00:00,0080,88101,3,47.568236,-122.308628,9.4
2,02:00:00,0080,88101,3,47.568236,-122.308628,10.5
2,03:00:00,0080,88101,3,47.568236,-122.308628,10.9
2,04:00:00,0080,88101,3,47.568236,-122.308628,11.1
2,05:00:00,0080,88101,3,47.568236,-122.308628,16.7
2,06:00:00,0080,88101,3,47.568236,-122.308628,21.5
2,07:00:00,0080,88101,3,47.568236,-122.308628,22.4
2,08:00:00,0080,88101,3,47.568236,-122.308628,24.7
2,09:00:00,0080,88101,3,47.568236,-122.308628,23.0
2,10:00:00,0080,88101,3,47.568236,-122.308628,20.3
2,11:00:00,0080,88101,3,47.568236,-122.308628,16.3
2,12:00:00,0080,88101,3,47.568236,-122.308628,16.6
2,13:00:00,0080,88101,3,47.568236,-122.308628,19.1
2,14:00:00,0080,88101,3,47.568236,-122.308628,21.9
2,15:00:00,0080,88101,3,47.568236,-122.308628,19.5
2,16:00:00,0080,88101,3,47.568236,-122.308628,25.7
2,17:00:00,0080,88101,3,47.568236,-122.308628,22.9
2,18:00:00,0080,88101,3,47.568236,-122.308628,17.4
2,19:00:00,0080,88101,3,47.568236,-122.308628,16.6
2,20:00:00,0080,88101,3,47.568236,-122.308628,14.2
2,21:00:00,0080,88101,3,47.568236,-122.308628,11.7
2,22:00:00,0080,88101,3,47.568236,-122.308628,8.7
2,23:00:00,0080,88101,3,47.568236,-122.308628,9.0
3,00:00:00,0080,88101,3,47.568236,-122.308628,9.1
3,01:00:00,0080,88101,3,47.568236,-122.308628,8.3
3,02:00:00,0080,88101,3,47.568236,-122.308628,7.5
3,03:00:00,0080,88101,3,47.568236,-122.308628,5.1
3,04:00:00,0080,88101,3,47.568236,-122.308628,6.6
3,05:00:00,0080,88101,3,47.568236,-122.308628,6.6
3,06:00:00,0080,88101,3,47.568236,-122.308628,8.9
3,07:00:00,0080,88101,3,47.568236,-122.308628,10.5
3,08:00:00,0080,88101,3,47.568236,-122.308628,11.2
3,09:00:00,0080,88101,3,47.568236,-122.308628,10.9
3,10:00:00,0080,88101,3,47.568236,-122.308628,8.5
3,11:00:00,0080,88101,3,47.568236,-122.308628,9.2
3,12:00:00,0080,88101,3,47.568236,-122.308628,11.1
3,13:00:00,0080,88101,3,47.568236,-122.308628,9.6
3,14:00:00,0080,88101,3,47.568236,-122.308628,7.6
3,15:00:00,0080,88101,3,47.568236,-122.308628,9.1
3,16:00:00,0080,88101,3,47.568236,-122.308628,7.2
3,17:00:00,0080,88101,3,47.568236,-122.308628,8.0
3,18:00:00,0080,88101,3,47.568236,-122.308628,9.7
3,19:00:00,0080,88101,3,47.568236,-122.308628,10.8
3,20:00:00,0080,88101,3,47.568236,-122.308628,14.2
3,21:00:00,0080,88101,3,47.568236,-122.308628,17.3
3,22:00:00,0080,88101,3,47.568236,-122.308628,14.0
3,23:00:00,0080,88101,3,47.568236,-122.308628,17.0
4,00:00:00,0080,88101,3,47.568236,-122.308628,19.5
4,01:00:00,0080,88101,3,47.568236,-122.308628,19.5
4,02:00:00,0080,88101,3,47.568236,-122.308628,14.7
4,03:00:00,0080,88101,3,47.568236,-122.308628,11.8
4,04:00:00,0080,88101,3,47.568236,-122.308628,12.2
4,05:00:00,0080,88101,3,47.568236,-122.308628,13.8
4,06:00:00,0080,88101,3,47.568236,-122.308628,18.8
4,07:00:00,0080,88101,3,47.568236,-122.308628,18.9
4,08:00:00,0080,88101,3,47.568236,-122.308628,20.0
4,09:00:00,0080,88101,3,47.568236,-122.308628,18.9
4,10:00:00,0080,88101,3,47.568236,-122.308628,14.4
4,11:00:00,0080,88101,3,47.568236,-122.308628,9.9
4,12:00:00,0080,88101,3,47.568236,-122.308628,8.0
4,13:00:00,0080,88101,3,47.568236,-122.308628,7.7
4,14:00:00,0080,88101,3,47.568236,-122.308628,5.7
4,15:00:00,0080,88101,3,47.568236,-122.308628,3.2
4,16:00:00,0080,88101,3,47.568236,-122.308628,3.7
4,17:00:00,0080,88101,3,47.568236,-122.308628,2.8
4,18:00:00,0080,88101,3,47.568236,-122.308628,0.7
4,19:00:00,0080,88101,3,47.568236,-122.308628,3.3
4,20:00:00,0080,88101,3,47.568236,-122.308628,3.6
4,21:00:00,0080,88101,3,47.568236,-122.308628,3.3
4,22:00:00,0080,88101,3,47.568236,-122.308628,3.9
4,23:00:00,0080,88101,3,47.568236,-122.308628,5.0
5,00:00:00,0080,88101,3,47.568236,-122.308628,4.7
5,01:00:00,0080,88101,3,47.568236,-122.308628,3.2
5,02:00:00,0080,88101,3,47.568236,-122.308628,0.6
5,03:00:00,0080,88101,3,47.568236,-122.308628,2.1
5,04:00:00,0080,88101,3,47.568236,-122.308628,2.4
5,05:00:00,0080,88101,3,47.568236,-122.308628,0.1
5,06:00:00,0080,88101,3,47.568236,-122.308628,3.1
5,07:00:00,0080,88101,3,47.568236,-122.308628,1.3
