day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0018,88101,3,61.205861,-149.824602,-4.0
1,00:00:00,0018,88101,4,39.485987,-87.401312,10.5
1,00:00:00,0018,88101,3,48.391545,-115.553309,10.9
1,01:00:00,0018,88101,3,48.391545,-115.553309,9.3
1,01:00:00,0018,88101,4,39.485987,-87.401312,9.8
1,02:00:00,0018,88101,3,61.205861,-149.824602,-4.0
1,02:00:00,0018,88101,3,48.391545,-115.553309,14.8
1,02:00:00,0018,88101,4,39.485987,-87.401312,10.5
1,03:00:00,0018,88101,3,61.205861,-149.824602,0.0
1,03:00:00,0018,88101,3,48.391545,-115.553309,21.0
1,03:00:00,0018,88101,4,39.485987,-87.401312,9.4
1,04:00:00,0018,88101,3,61.205861,-149.824602,5.0
1,04:00:00,0018,88101,4,39.485987,-87.401312,7.9
1,04:00:00,0018,88101,3,48.391545,-115.553309,19.4
1,05:00:00,0018,88101,3,39.485987,-87.401312,3.7
1,05:00:00,0018,88101,4,39.485987,-87.401312,5.4
1,05:00:00,0018,88101,3,61.205861,-149.824602,5.0
1,05:00:00,0018,88101,3,48.391545,-115.553309,23.1
1,06:00:00,0018,88101,3,61.205861,-149.824602,3.0
1,06:00:00,0018,88101,3,39.485987,-87.401312,3.0
1,06:00:00,0018,88101,4,39.485987,-87.401312,6.9
1,06:00:00,0018,88101,3,48.391545,-115.553309,16.1
1,07:00:00,0018,88101,3,39.485987,-87.401312,6.4
1,07:00:00,0018,88101,4,39.485987,-87.401312,7.4
1,07:00:00,0018,88101,3,61.205861,-149.824602,3.0
1,07:00:00,0018,88101,3,48.391545,-115.553309,36.6
1,08:00:00,0018,88101,3,39.485987,-87.401312,6.4
1,08:00:00,0018,88101,3,48.391545,-115.553309,47.6
1,08:00:00,0018,88101,4,39.485987,-87.401312,5.0
1,08:00:00,0018,88101,3,61.205861,-149.824602,4.0
1,09:00:00,0018,88101,3,48.391545,-115.553309,33.1
1,09:00:00,0018,88101,3,39.485987,-87.401312,8.9
1,09:00:00,0018,88101,4,39.485987,-87.401312,4.5
1,09:00:00,0018,88101,3,61.205861,-149.824602,21.0
1,10:00:00,0018,88101,4,39.485987,-87.401312,8.3
1,10:00:00,0018,88101,3,48.391545,-115.553309,21.9
1,10:00:00,0018,88101,3,39.485987,-87.401312,11.5
1,10:00:00,0018,88101,3,61.205861,-149.824602,10.0
1,11:00:00,0018,88101,3,48.391545,-115.553309,24.3
1,11:00:00,0018,88101,4,39.485987,-87.401312,9.8
1,11:00:00,0018,88101,3,39.485987,-87.401312,9.5
1,11:00:00,0018,88101,3,61.205861,-149.824602,9.0
1,12:00:00,0018,88101,3,39.485987,-87.401312,7.4
1,12:00:00,0018,88101,3,48.391545,-115.553309,20.9
1,12:00:00,0018,88101,4,39.485987,-87.401312,7.9
1,12:00:00,0018,88101,3,61.205861,-149.824602,6.0
1,13:00:00,0018,88101,3,39.485987,-87.401312,8.2
1,13:00:00,0018,88101,4,39.485987,-87.401312,6.7
1,13:00:00,0018,88101,3,48.391545,-115.553309,17.7
1,13:00:00,0018,88101,3,61.205861,-149.824602,6.0
1,14:00:00,0018,88101,4,39.485987,-87.401312,6.4
1,14:00:00,0018,88101,3,39.485987,-87.401312,8.9
1,14:00:00,0018,88101,3,48.391545,-115.553309,13.3
1,14:00:00,0018,88101,3,61.205861,-149.824602,9.0
1,15:00:00,0018,88101,4,39.485987,-87.401312,15.4
1,15:00:00,0018,88101,3,39.485987,-87.401312,10.8
1,15:00:00,0018,88101,3,48.391545,-115.553309,12.4
1,15:00:00,0018,88101,3,61.205861,-149.824602,9.0
1,16:00:00,0018,88101,3,39.485987,-87.401312,13.0
1,16:00:00,0018,88101,3,48.391545,-115.553309,21.1
1,16:00:00,0018,88101,4,39.485987,-87.401312,7.5
1,16:00:00,0018,88101,3,61.205861,-149.824602,3.0
1,17:00:00,0018,88101,3,39.485987,-87.401312,10.1
1,17:00:00,0018,88101,4,39.485987,-87.401312,6.2
1,17:00:00,0018,88101,3,48.391545,-115.553309,19.4
1,17:00:00,0018,88101,3,61.205861,-149.824602,0.0
1,18:00:00,0018,88101,3,39.485987,-87.401312,5.9
1,18:00:00,0018,88101,4,39.485987,-87.401312,7.4
1,18:00:00,0018,88101,3,48.391545,-115.553309,15.0
1,18:00:00,0018,88101,3,61.205861,-149.824602,1.0
1,19:00:00,0018,88101,4,39.485987,-87.401312,10.3
1,19:00:00,0018,88101,3,39.485987,-87.401312,6.2
1,19:00:00,0018,88101,3,48.391545,-115.553309,6.2
1,19:00:00,0018,88101,3,61.205861,-149.824602,1.0
1,20:00:00,0018,88101,3,39.485987,-87.401312,6.2
1,20:00:00,0018,88101,3,48.391545,-115.553309,7.7
1,20:00:00,0018,88101,4,39.485987,-87.401312,8.5
1,20:00:00,0018,88101,3,61.205861,-149.824602,2.0
1,21:00:00,0018,88101,3,39.485987,-87.401312,8.7
1,21:00:00,0018,88101,4,39.485987,-87.401312,8.2
1,21:00:00,0018,88101,3,48.391545,-115.553309,9.2
1,21:00:00,0018,88101,3,61.205861,-149.824602,1.0
1,22:00:00,0018,88101,4,39.485987,-87.401312,12.0
1,22:00:00,0018,88101,3,48.391545,-115.553309,9.4
1,22:00:00,0018,88101,3,39.485987,-87.401312,11.6
1,22:00:00,0018,88101,3,61.205861,-149.824602,0.0
1,23:00:00,0018,88101,3,39.485987,-87.401312,12.7
1,23:00:00,0018,88101,3,48.391545,-115.553309,11.6
1,23:00:00,0018,88101,4,39.485987,-87.401312,12.1
1,23:00:00,0018,88101,3,61.205861,-149.824602,-1.0
2,00:00:00,0018,88101,3,48.391545,-115.553309,12.4
2,00:00:00,0018,88101,3,39.485987,-87.401312,11.8
2,00:00:00,0018,88101,4,39.485987,-87.401312,9.2
2,00:00:00,0018,88101,3,61.205861,-149.824602,1.0
2,01:00:00,0018,88101,4,39.485987,-87.401312,8.9
2,01:00:00,0018,88101,3,48.391545,-115.553309,57.8
2,01:00:00,0018,88101,3,39.485987,-87.401312,9.4
2,01:00:00,0018,88101,3,61.205861,-149.824602,3.0
2,02:00:00,0018,88101,3,39.485987,-87.401312,11.3
2,02:00:00,0018,88101,4,39.485987,-87.401312,7.4
2,02:00:00,0018,88101,3,48.391545,-115.553309,38.5
2,02:00:00,0018,88101,3,61.205861,-149.824602,3.0
2,03:00:00,0018,88101,3,48.391545,-115.553309,34.3
2,03:00:00,0018,88101,4,39.485987,-87.401312,9.1
2,03:00:00,0018,88101,3,39.485987,-87.401312,12.0
2,03:00:00,0018,88101,3,61.205861,-149.824602,5.0
2,04:00:00,0018,88101,4,39.485987,-87.401312,11.5
2,04:00:00,0018,88101,3,39.485987,-87.401312,10.1
2,04:00:00,0018,88101,3,48.391545,-115.553309,33.6
2,04:00:00,0018,88101,3,61.205861,-149.824602,3.0
2,05:00:00,0018,88101,3,48.391545,-115.553309,37.8
2,05:00:00,0018,88101,3,39.485987,-87.401312,9.1
2,05:00:00,0018,88101,4,39.485987,-87.401312,10.7
2,05:00:00,0018,88101,3,61.205861,-149.824602,0.0
2,06:00:00,0018,88101,3,39.485987,-87.401312,7.7
2,06:00:00,0018,88101,4,39.485987,-87.401312,10.6
2,06:00:00,0018,88101,3,48.391545,-115.553309,25.6
2,06:00:00,0018,88101,3,61.205861,-149.824602,6.0
2,07:00:00,0018,88101,4,39.485987,-87.401312,10.9
2,07:00:00,0018,88101,3,48.391545,-115.553309,22.8
2,07:00:00,0018,88101,3,39.485987,-87.401312,7.9
2,07:00:00,0018,88101,3,61.205861,-149.824602,11.0
2,08:00:00,0018,88101,4,39.485987,-87.401312,12.3
2,08:00:00,0018,88101,3,39.485987,-87.401312,7.9
2,08:00:00,0018,88101,3,48.391545,-115.553309,11.9
2,08:00:00,0018,88101,3,61.205861,-149.824602,12.0
2,09:00:00,0018,88101,4,39.485987,-87.401312,10.9
2,09:00:00,0018,88101,3,48.391545,-115.553309,22.6
2,09:00:00,0018,88101,3,39.485987,-87.401312,10.1
2,09:00:00,0018,88101,3,61.205861,-149.824602,10.0
2,10:00:00,0018,88101,4,39.485987,-87.401312,10.2
