day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0801,88101,3,40.535278,-78.370833,6.4
1,01:00:00,0801,88101,3,40.535278,-78.370833,5.2
1,02:00:00,0801,88101,3,40.535278,-78.370833,4.6
1,03:00:00,0801,88101,3,40.535278,-78.370833,4.8
1,04:00:00,0801,88101,3,40.535278,-78.370833,3.4
1,05:00:00,0801,88101,3,40.535278,-78.370833,9.0
1,06:00:00,0801,88101,3,40.535278,-78.370833,8.0
1,07:00:00,0801,88101,3,40.535278,-78.370833,5.7
1,07:00:00,0801,88101,1,42.766972,-105.303528,0.0
1,08:00:00,0801,88101,3,40.535278,-78.370833,6.2
1,08:00:00,0801,88101,1,42.766972,-105.303528,1.0
1,09:00:00,0801,88101,3,40.535278,-78.370833,6.7
1,09:00:00,0801,88101,1,42.766972,-105.303528,2.0
1,10:00:00,0801,88101,3,40.535278,-78.370833,6.6
1,10:00:00,0801,88101,1,42.766972,-105.303528,2.0
1,11:00:00,0801,88101,3,40.535278,-78.370833,7.3
1,11:00:00,0801,88101,1,42.766972,-105.303528,2.0
1,12:00:00,0801,88101,3,40.535278,-78.370833,11.4
1,12:00:00,0801,88101,1,42.766972,-105.303528,2.0
1,13:00:00,0801,88101,3,40.535278,-78.370833,9.3
1,13:00:00,0801,88101,1,42.766972,-105.303528,3.0
1,14:00:00,0801,88101,3,40.535278,-78.370833,11.8
1,14:00:00,0801,88101,1,42.766972,-105.303528,5.0
1,15:00:00,0801,88101,3,40.535278,-78.370833,10.2
1,15:00:00,0801,88101,1,42.766972,-105.303528,4.0
1,16:00:00,0801,88101,3,40.535278,-78.370833,10.0
1,16:00:00,0801,88101,1,42.766972,-105.303528,5.0
1,17:00:00,0801,88101,3,40.535278,-78.370833,17.0
1,17:00:00,0801,88101,1,42.766972,-105.303528,3.0
1,18:00:00,0801,88101,3,40.535278,-78.370833,10.8
1,18:00:00,0801,88101,1,42.766972,-105.303528,4.0
1,19:00:00,0801,88101,3,40.535278,-78.370833,8.3
1,19:00:00,0801,88101,1,42.766972,-105.303528,3.0
1,20:00:00,0801,88101,3,40.535278,-78.370833,6.7
1,20:00:00,0801,88101,1,42.766972,-105.303528,1.0
1,21:00:00,0801,88101,3,40.535278,-78.370833,6.4
1,21:00:00,0801,88101,1,42.766972,-105.303528,2.0
1,22:00:00,0801,88101,3,40.535278,-78.370833,5.8
1,22:00:00,0801,88101,1,42.766972,-105.303528,3.0
1,23:00:00,0801,88101,3,40.535278,-78.370833,5.9
1,23:00:00,0801,88101,1,42.766972,-105.303528,1.0
2,00:00:00,0801,88101,3,40.535278,-78.370833,7.2
2,00:00:00,0801,88101,1,42.766972,-105.303528,2.0
2,01:00:00,0801,88101,3,40.535278,-78.370833,8.8
2,01:00:00,0801,88101,1,42.766972,-105.303528,4.0
2,02:00:00,0801,88101,3,40.535278,-78.370833,6.1
2,02:00:00,0801,88101,1,42.766972,-105.303528,6.0
2,03:00:00,0801,88101,3,40.535278,-78.370833,4.9
2,03:00:00,0801,88101,1,42.766972,-105.303528,4.0
2,04:00:00,0801,88101,3,40.535278,-78.370833,5.9
2,04:00:00,0801,88101,1,42.766972,-105.303528,4.0
2,05:00:00,0801,88101,3,40.535278,-78.370833,5.9
2,05:00:00,0801,88101,1,42.766972,-105.303528,5.0
2,06:00:00,0801,88101,3,40.535278,-78.370833,4.5
2,06:00:00,0801,88101,1,42.766972,-105.303528,3.0
2,07:00:00,0801,88101,3,40.535278,-78.370833,6.1
2,07:00:00,0801,88101,1,42.766972,-105.303528,3.0
2,08:00:00,0801,88101,3,40.535278,-78.370833,7.6
2,08:00:00,0801,88101,1,42.766972,-105.303528,3.0
2,09:00:00,0801,88101,3,40.535278,-78.370833,8.1
2,09:00:00,0801,88101,1,42.766972,-105.303528,5.0
2,10:00:00,0801,88101,3,40.535278,-78.370833,7.9
2,10:00:00,0801,88101,1,42.766972,-105.303528,3.0
2,11:00:00,0801,88101,3,40.535278,-78.370833,8.2
2,11:00:00,0801,88101,1,42.766972,-105.303528,0.0
2,12:00:00,0801,88101,3,40.535278,-78.370833,12.5
