day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0108,88101,3,30.262778,-81.606833,10.0
1,01:00:00,0108,88101,3,30.262778,-81.606833,9.3
1,02:00:00,0108,88101,3,30.262778,-81.606833,14.1
1,03:00:00,0108,88101,3,30.262778,-81.606833,8.5
1,04:00:00,0108,88101,3,30.262778,-81.606833,11.8
1,05:00:00,0108,88101,3,30.262778,-81.606833,14.0
1,06:00:00,0108,88101,3,30.262778,-81.606833,12.0
1,07:00:00,0108,88101,3,30.262778,-81.606833,20.5
1,08:00:00,0108,88101,3,30.262778,-81.606833,11.2
1,09:00:00,0108,88101,3,30.262778,-81.606833,7.9
1,10:00:00,0108,88101,3,30.262778,-81.606833,13.9
1,11:00:00,0108,88101,3,30.262778,-81.606833,10.0
1,12:00:00,0108,88101,3,30.262778,-81.606833,9.1
1,13:00:00,0108,88101,3,30.262778,-81.606833,9.2
1,14:00:00,0108,88101,3,30.262778,-81.606833,10.7
1,15:00:00,0108,88101,3,30.262778,-81.606833,5.9
1,16:00:00,0108,88101,3,30.262778,-81.606833,5.9
1,17:00:00,0108,88101,3,30.262778,-81.606833,6.0
1,18:00:00,0108,88101,3,30.262778,-81.606833,3.5
1,19:00:00,0108,88101,3,30.262778,-81.606833,1.4
1,20:00:00,0108,88101,3,30.262778,-81.606833,5.2
1,21:00:00,0108,88101,3,30.262778,-81.606833,5.1
1,22:00:00,0108,88101,3,30.262778,-81.606833,6.5
1,23:00:00,0108,88101,3,30.262778,-81.606833,6.6
2,00:00:00,0108,88101,3,30.262778,-81.606833,8.8
2,01:00:00,0108,88101,3,30.262778,-81.606833,10.8
2,02:00:00,0108,88101,3,30.262778,-81.606833,10.1
2,03:00:00,0108,88101,3,30.262778,-81.606833,14.1
2,04:00:00,0108,88101,3,30.262778,-81.606833,6.1
2,05:00:00,0108,88101,3,30.262778,-81.606833,5.0
2,06:00:00,0108,88101,3,30.262778,-81.606833,10.4
2,07:00:00,0108,88101,3,30.262778,-81.606833,4.5
2,08:00:00,0108,88101,3,30.262778,-81.606833,6.4
2,09:00:00,0108,88101,3,30.262778,-81.606833,5.2
2,10:00:00,0108,88101,3,30.262778,-81.606833,6.7
2,11:00:00,0108,88101,3,30.262778,-81.606833,3.5
2,12:00:00,0108,88101,3,30.262778,-81.606833,7.2
2,13:00:00,0108,88101,3,30.262778,-81.606833,5.6
2,14:00:00,0108,88101,3,30.262778,-81.606833,9.7
2,15:00:00,0108,88101,3,30.262778,-81.606833,10.5
2,16:00:00,0108,88101,3,30.262778,-81.606833,4.0
2,17:00:00,0108,88101,3,30.262778,-81.606833,5.5
2,18:00:00,0108,88101,3,30.262778,-81.606833,0.7
2,19:00:00,0108,88101,3,30.262778,-81.606833,8.1
2,20:00:00,0108,88101,3,30.262778,-81.606833,8.1
2,21:00:00,0108,88101,3,30.262778,-81.606833,3.7
2,22:00:00,0108,88101,3,30.262778,-81.606833,-1.3
2,23:00:00,0108,88101,3,30.262778,-81.606833,2.6
3,00:00:00,0108,88101,3,30.262778,-81.606833,3.5
3,01:00:00,0108,88101,3,30.262778,-81.606833,4.6
3,02:00:00,0108,88101,3,30.262778,-81.606833,11.5
3,03:00:00,0108,88101,3,30.262778,-81.606833,5.3
3,04:00:00,0108,88101,3,30.262778,-81.606833,8.3
3,05:00:00,0108,88101,3,30.262778,-81.606833,12.2
3,06:00:00,0108,88101,3,30.262778,-81.606833,5.0
3,07:00:00,0108,88101,3,30.262778,-81.606833,3.4
3,08:00:00,0108,88101,3,30.262778,-81.606833,10.6
3,09:00:00,0108,88101,3,30.262778,-81.606833,8.2
3,10:00:00,0108,88101,3,30.262778,-81.606833,6.6
3,11:00:00,0108,88101,3,30.262778,-81.606833,2.7
3,12:00:00,0108,88101,3,30.262778,-81.606833,3.9
3,13:00:00,0108,88101,3,30.262778,-81.606833,6.9
3,14:00:00,0108,88101,3,30.262778,-81.606833,17.2
3,15:00:00,0108,88101,3,30.262778,-81.606833,7.8
3,16:00:00,0108,88101,3,30.262778,-81.606833,10.8
3,17:00:00,0108,88101,3,30.262778,-81.606833,12.1
3,18:00:00,0108,88101,3,30.262778,-81.606833,2.8
3,19:00:00,0108,88101,3,30.262778,-81.606833,12.0
3,20:00:00,0108,88101,3,30.262778,-81.606833,2.8
3,21:00:00,0108,88101,3,30.262778,-81.606833,2.9
3,22:00:00,0108,88101,3,30.262778,-81.606833,5.3
3,23:00:00,0108,88101,3,30.262778,-81.606833,3.6
4,00:00:00,0108,88101,3,30.262778,-81.606833,4.4
4,01:00:00,0108,88101,3,30.262778,-81.606833,3.5
4,02:00:00,0108,88101,3,30.262778,-81.606833,1.6
4,03:00:00,0108,88101,3,30.262778,-81.606833,3.8
