day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,7549,88101,3,46.77107,-92.11732,16.0
1,01:00:00,7549,88101,3,46.77107,-92.11732,16.0
1,02:00:00,7549,88101,3,46.77107,-92.11732,13.0
1,03:00:00,7549,88101,3,46.77107,-92.11732,13.0
1,04:00:00,7549,88101,3,46.77107,-92.11732,10.0
1,05:00:00,7549,88101,3,46.77107,-92.11732,10.0
182,06:00:00,7549,88101,3,46.77107,-92.11732,2.0
182,07:00:00,7549,88101,3,46.77107,-92.11732,5.0
182,08:00:00,7549,88101,3,46.77107,-92.11732,4.0
182,09:00:00,7549,88101,3,46.77107,-92.11732,5.0
182,10:00:00,7549,88101,3,46.77107,-92.11732,4.0
182,11:00:00,7549,88101,3,46.77107,-92.11732,2.0
182,12:00:00,7549,88101,3,46.77107,-92.11732,3.0
182,13:00:00,7549,88101,3,46.77107,-92.11732,4.0
182,14:00:00,7549,88101,3,46.77107,-92.11732,1.0
182,15:00:00,7549,88101,3,46.77107,-92.11732,-2.0
182,16:00:00,7549,88101,3,46.77107,-92.11732,3.0
182,17:00:00,7549,88101,3,46.77107,-92.11732,4.0
182,18:00:00,7549,88101,3,46.77107,-92.11732,8.0
182,19:00:00,7549,88101,3,46.77107,-92.11732,5.0
182,20:00:00,7549,88101,3,46.77107,-92.11732,3.0
182,21:00:00,7549,88101,3,46.77107,-92.11732,2.0
182,22:00:00,7549,88101,3,46.77107,-92.11732,0.0
182,23:00:00,7549,88101,3,46.77107,-92.11732,-3.0
183,00:00:00,7549,88101,3,46.77107,-92.11732,-3.0
183,01:00:00,7549,88101,3,46.77107,-92.11732,-1.0
183,02:00:00,7549,88101,3,46.77107,-92.11732,0.0
183,03:00:00,7549,88101,3,46.77107,-92.11732,-1.0
183,04:00:00,7549,88101,3,46.77107,-92.11732,-1.0
183,05:00:00,7549,88101,3,46.77107,-92.11732,3.0
183,06:00:00,7549,88101,3,46.77107,-92.11732,1.0
183,07:00:00,7549,88101,3,46.77107,-92.11732,4.0
