day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,0085,88101,3,45.7804,-108.511542,2.6
1,00:00:00,0085,88101,4,38.656429,-90.198348,16.6
1,01:00:00,0085,88101,3,45.7804,-108.511542,3.1
1,01:00:00,0085,88101,4,38.656429,-90.198348,16.3
1,02:00:00,0085,88101,4,38.656429,-90.198348,17.1
1,02:00:00,0085,88101,3,45.7804,-108.511542,5.1
1,03:00:00,0085,88101,3,45.7804,-108.511542,5.6
1,03:00:00,0085,88101,4,38.656429,-90.198348,17.3
1,04:00:00,0085,88101,3,45.7804,-108.511542,3.4
1,04:00:00,0085,88101,4,38.656429,-90.198348,15.9
1,05:00:00,0085,88101,3,45.7804,-108.511542,0.6
1,05:00:00,0085,88101,4,38.656429,-90.198348,23.1
1,06:00:00,0085,88101,3,45.7804,-108.511542,1.4
1,06:00:00,0085,88101,4,38.656429,-90.198348,9.5
1,07:00:00,0085,88101,4,38.656429,-90.198348,5.8
1,08:00:00,0085,88101,4,38.656429,-90.198348,12.2
1,09:00:00,0085,88101,4,38.656429,-90.198348,4.4
1,10:00:00,0085,88101,4,38.656429,-90.198348,3.9
1,11:00:00,0085,88101,4,38.656429,-90.198348,2.5
1,12:00:00,0085,88101,4,38.656429,-90.198348,2.9
1,13:00:00,0085,88101,4,38.656429,-90.198348,7.4
1,14:00:00,0085,88101,4,38.656429,-90.198348,8.7
1,15:00:00,0085,88101,4,38.656429,-90.198348,5.8
1,16:00:00,0085,88101,4,38.656429,-90.198348,5.2
1,17:00:00,0085,88101,4,38.656429,-90.198348,8.0
1,18:00:00,0085,88101,4,38.656429,-90.198348,7.1
1,19:00:00,0085,88101,4,38.656429,-90.198348,7.3
1,20:00:00,0085,88101,4,38.656429,-90.198348,5.8
1,21:00:00,0085,88101,4,38.656429,-90.198348,5.3
1,22:00:00,0085,88101,4,38.656429,-90.198348,10.2
1,23:00:00,0085,88101,4,38.656429,-90.198348,10.1
2,00:00:00,0085,88101,4,38.656429,-90.198348,8.3
2,01:00:00,0085,88101,4,38.656429,-90.198348,9.8
2,02:00:00,0085,88101,4,38.656429,-90.198348,8.4
2,03:00:00,0085,88101,4,38.656429,-90.198348,8.1
2,04:00:00,0085,88101,4,38.656429,-90.198348,11.0
2,05:00:00,0085,88101,4,38.656429,-90.198348,12.1
2,06:00:00,0085,88101,4,38.656429,-90.198348,12.7
2,07:00:00,0085,88101,4,38.656429,-90.198348,17.2
2,08:00:00,0085,88101,4,38.656429,-90.198348,17.5
2,09:00:00,0085,88101,4,38.656429,-90.198348,14.2
2,10:00:00,0085,88101,4,38.656429,-90.198348,10.3
2,11:00:00,0085,88101,4,38.656429,-90.198348,15.6
2,12:00:00,0085,88101,4,38.656429,-90.198348,16.8
2,13:00:00,0085,88101,4,38.656429,-90.198348,19.4
2,14:00:00,0085,88101,4,38.656429,-90.198348,19.2
2,15:00:00,0085,88101,4,38.656429,-90.198348,18.2
2,16:00:00,0085,88101,4,38.656429,-90.198348,23.8
2,17:00:00,0085,88101,4,38.656429,-90.198348,17.1
2,18:00:00,0085,88101,4,38.656429,-90.198348,18.3
2,19:00:00,0085,88101,4,38.656429,-90.198348,17.3
2,20:00:00,0085,88101,4,38.656429,-90.198348,16.7
2,21:00:00,0085,88101,4,38.656429,-90.198348,16.9
2,22:00:00,0085,88101,4,38.656429,-90.198348,22.0
2,23:00:00,0085,88101,4,38.656429,-90.198348,16.4
3,00:00:00,0085,88101,4,38.656429,-90.198348,21.5
3,01:00:00,0085,88101,4,38.656429,-90.198348,21.5
3,02:00:00,0085,88101,4,38.656429,-90.198348,16.4
3,03:00:00,0085,88101,4,38.656429,-90.198348,14.4
3,04:00:00,0085,88101,4,38.656429,-90.198348,11.7
3,05:00:00,0085,88101,4,38.656429,-90.198348,8.4
3,06:00:00,0085,88101,4,38.656429,-90.198348,11.0
3,07:00:00,0085,88101,4,38.656429,-90.198348,8.2
3,08:00:00,0085,88101,4,38.656429,-90.198348,5.0
3,09:00:00,0085,88101,4,38.656429,-90.198348,8.5
3,10:00:00,0085,88101,4,38.656429,-90.198348,9.4
3,11:00:00,0085,88101,4,38.656429,-90.198348,10.7
3,12:00:00,0085,88101,4,38.656429,-90.198348,5.2
3,13:00:00,0085,88101,4,38.656429,-90.198348,3.1
3,14:00:00,0085,88101,4,38.656429,-90.198348,7.4
3,15:00:00,0085,88101,4,38.656429,-90.198348,2.3
3,16:00:00,0085,88101,4,38.656429,-90.198348,3.2
3,17:00:00,0085,88101,4,38.656429,-90.198348,9.3
3,18:00:00,0085,88101,4,38.656429,-90.198348,8.2
3,19:00:00,0085,88101,4,38.656429,-90.198348,7.3
3,20:00:00,0085,88101,4,38.656429,-90.198348,5.9
3,21:00:00,0085,88101,4,38.656429,-90.198348,7.1
3,22:00:00,0085,88101,4,38.656429,-90.198348,4.3
3,23:00:00,0085,88101,4,38.656429,-90.198348,6.4
4,00:00:00,0085,88101,4,38.656429,-90.198348,7.2
4,01:00:00,0085,88101,4,38.656429,-90.198348,8.3
4,02:00:00,0085,88101,4,38.656429,-90.198348,8.6
4,03:00:00,0085,88101,4,38.656429,-90.198348,6.9
4,04:00:00,0085,88101,4,38.656429,-90.198348,5.6
4,05:00:00,0085,88101,4,38.656429,-90.198348,4.1
4,06:00:00,0085,88101,4,38.656429,-90.198348,5.9
4,07:00:00,0085,88101,4,38.656429,-90.198348,0.1
4,08:00:00,0085,88101,4,38.656429,-90.198348,-0.3
4,09:00:00,0085,88101,4,38.656429,-90.198348,0.1
4,10:00:00,0085,88101,4,38.656429,-90.198348,2.6
4,11:00:00,0085,88101,4,38.656429,-90.198348,9.4
4,12:00:00,0085,88101,4,38.656429,-90.198348,10.8
4,13:00:00,0085,88101,4,38.656429,-90.198348,15.9
4,14:00:00,0085,88101,4,38.656429,-90.198348,11.7
4,15:00:00,0085,88101,4,38.656429,-90.198348,13.7
4,16:00:00,0085,88101,4,38.656429,-90.198348,12.8
4,17:00:00,0085,88101,4,38.656429,-90.198348,5.5
4,18:00:00,0085,88101,4,38.656429,-90.198348,5.1
4,19:00:00,0085,88101,4,38.656429,-90.198348,5.1
4,20:00:00,0085,88101,4,38.656429,-90.198348,3.7
4,21:00:00,0085,88101,4,38.656429,-90.198348,6.6
4,22:00:00,0085,88101,4,38.656429,-90.198348,5.5
4,23:00:00,0085,88101,4,38.656429,-90.198348,4.4
5,00:00:00,0085,88101,4,38.656429,-90.198348,4.3
5,01:00:00,0085,88101,4,38.656429,-90.198348,4.0
5,02:00:00,0085,88101,4,38.656429,-90.198348,5.1
5,03:00:00,0085,88101,4,38.656429,-90.198348,4.7
5,04:00:00,0085,88101,4,38.656429,-90.198348,5.8
5,05:00:00,0085,88101,4,38.656429,-90.198348,3.8
5,06:00:00,0085,88101,4,38.656429,-90.198348,2.3
5,07:00:00,0085,88101,4,38.656429,-90.198348,4.1
5,08:00:00,0085,88101,4,38.656429,-90.198348,3.7
5,09:00:00,0085,88101,4,38.656429,-90.198348,5.1
5,10:00:00,0085,88101,4,38.656429,-90.198348,5.1
5,11:00:00,0085,88101,4,38.656429,-90.198348,2.7
5,12:00:00,0085,88101,4,38.656429,-90.198348,2.5
5,13:00:00,0085,88101,4,38.656429,-90.198348,2.6
5,14:00:00,0085,88101,4,38.656429,-90.198348,2.5
5,15:00:00,0085,88101,4,38.656429,-90.198348,3.9
5,16:00:00,0085,88101,4,38.656429,-90.198348,7.0
