day_of_year,time,site_num,parameter_code,poc,latitude,longitude,sample_measurement
1,00:00:00,2002,88101,3,36.191251,-115.122953,7.0
1,00:00:00,2002,88101,4,34.276316,-118.683685,0.0
1,00:00:00,2002,88101,3,34.276316,-118.683685,-3.0
1,00:00:00,2002,88101,3,39.41174,-123.35264,6.0
1,01:00:00,2002,88101,3,36.191251,-115.122953,1.3
1,01:00:00,2002,88101,3,34.276316,-118.683685,-1.0
1,01:00:00,2002,88101,4,34.276316,-118.683685,0.0
1,01:00:00,2002,88101,3,39.41174,-123.35264,11.0
1,02:00:00,2002,88101,3,36.191251,-115.122953,8.0
1,02:00:00,2002,88101,3,34.276316,-118.683685,0.0
1,02:00:00,2002,88101,4,34.276316,-118.683685,2.0
1,02:00:00,2002,88101,3,39.41174,-123.35264,6.0
1,03:00:00,2002,88101,3,36.191251,-115.122953,4.6
1,03:00:00,2002,88101,3,34.276316,-118.683685,0.0
1,03:00:00,2002,88101,4,34.276316,-118.683685,3.0
1,03:00:00,2002,88101,3,39.41174,-123.35264,5.0
1,04:00:00,2002,88101,3,36.191251,-115.122953,16.3
1,04:00:00,2002,88101,3,34.276316,-118.683685,1.0
1,04:00:00,2002,88101,4,34.276316,-118.683685,2.0
1,04:00:00,2002,88101,3,39.41174,-123.35264,11.0
1,05:00:00,2002,88101,3,36.191251,-115.122953,20.4
1,05:00:00,2002,88101,3,34.276316,-118.683685,1.0
1,05:00:00,2002,88101,4,34.276316,-118.683685,3.0
1,05:00:00,2002,88101,3,39.41174,-123.35264,29.0
1,06:00:00,2002,88101,3,36.191251,-115.122953,9.1
1,06:00:00,2002,88101,3,34.276316,-118.683685,0.0
1,06:00:00,2002,88101,4,34.276316,-118.683685,3.0
1,06:00:00,2002,88101,3,39.41174,-123.35264,28.0
1,07:00:00,2002,88101,3,36.191251,-115.122953,7.8
1,07:00:00,2002,88101,4,34.276316,-118.683685,1.0
1,07:00:00,2002,88101,3,34.276316,-118.683685,2.0
1,08:00:00,2002,88101,3,34.276316,-118.683685,44.0
1,08:00:00,2002,88101,4,34.276316,-118.683685,48.0
1,08:00:00,2002,88101,3,39.41174,-123.35264,115.0
1,09:00:00,2002,88101,4,34.276316,-118.683685,31.0
1,09:00:00,2002,88101,3,34.276316,-118.683685,32.0
1,09:00:00,2002,88101,3,39.41174,-123.35264,64.0
1,10:00:00,2002,88101,4,34.276316,-118.683685,22.0
1,10:00:00,2002,88101,3,34.276316,-118.683685,27.0
1,10:00:00,2002,88101,3,39.41174,-123.35264,60.0
1,11:00:00,2002,88101,4,34.276316,-118.683685,23.0
1,11:00:00,2002,88101,3,34.276316,-118.683685,20.0
1,11:00:00,2002,88101,3,39.41174,-123.35264,68.0
1,12:00:00,2002,88101,4,34.276316,-118.683685,14.0
1,12:00:00,2002,88101,3,34.276316,-118.683685,12.0
1,12:00:00,2002,88101,3,39.41174,-123.35264,50.0
1,13:00:00,2002,88101,4,34.276316,-118.683685,12.0
1,13:00:00,2002,88101,3,34.276316,-118.683685,8.0
1,13:00:00,2002,88101,3,39.41174,-123.35264,42.0
1,14:00:00,2002,88101,3,34.276316,-118.683685,5.0
1,14:00:00,2002,88101,4,34.276316,-118.683685,9.0
1,14:00:00,2002,88101,3,39.41174,-123.35264,54.0
1,15:00:00,2002,88101,4,34.276316,-118.683685,8.0
1,15:00:00,2002,88101,3,34.276316,-118.683685,5.0
1,15:00:00,2002,88101,3,39.41174,-123.35264,38.0
1,16:00:00,2002,88101,3,34.276316,-118.683685,6.0
1,16:00:00,2002,88101,4,34.276316,-118.683685,7.0
1,16:00:00,2002,88101,3,39.41174,-123.35264,40.0
1,17:00:00,2002,88101,3,34.276316,-118.683685,5.0
1,17:00:00,2002,88101,4,34.276316,-118.683685,8.0
1,17:00:00,2002,88101,3,39.41174,-123.35264,33.0
1,18:00:00,2002,88101,3,34.276316,-118.683685,3.0
1,18:00:00,2002,88101,4,34.276316,-118.683685,6.0
1,18:00:00,2002,88101,3,39.41174,-123.35264,36.0
1,19:00:00,2002,88101,3,34.276316,-118.683685,1.0
1,19:00:00,2002,88101,4,34.276316,-118.683685,6.0
1,19:00:00,2002,88101,3,39.41174,-123.35264,19.0
1,20:00:00,2002,88101,4,34.276316,-118.683685,4.0
1,20:00:00,2002,88101,3,34.276316,-118.683685,-1.0
1,20:00:00,2002,88101,3,39.41174,-123.35264,13.0
1,21:00:00,2002,88101,4,34.276316,-118.683685,2.0
1,21:00:00,2002,88101,3,34.276316,-118.683685,0.0
1,21:00:00,2002,88101,3,39.41174,-123.35264,9.0
1,22:00:00,2002,88101,4,34.276316,-118.683685,3.0
1,22:00:00,2002,88101,3,34.276316,-118.683685,3.0
1,22:00:00,2002,88101,3,39.41174,-123.35264,9.0
1,23:00:00,2002,88101,4,34.276316,-118.683685,6.0
1,23:00:00,2002,88101,3,34.276316,-118.683685,3.0
1,23:00:00,2002,88101,3,39.41174,-123.35264,10.0
